original_image,mask_image,data_split
./data_Image/Images/bus_0526-l.png,./data_Image/Mask/bus_0526-l.png,Test
./data_Image/Images/bus_0526-r.png,./data_Image/Mask/bus_0526-r.png,Test
./data_Image/Images/bus_0527-l.png,./data_Image/Mask/bus_0527-l.png,Train
./data_Image/Images/bus_0527-r.png,./data_Image/Mask/bus_0527-r.png,Test
./data_Image/Images/bus_0528-l.png,./data_Image/Mask/bus_0528-l.png,Validation
./data_Image/Images/bus_0528-r.png,./data_Image/Mask/bus_0528-r.png,Test
./data_Image/Images/bus_0529-l.png,./data_Image/Mask/bus_0529-l.png,Train
./data_Image/Images/bus_0529-r.png,./data_Image/Mask/bus_0529-r.png,Train
./data_Image/Images/bus_0530-l.png,./data_Image/Mask/bus_0530-l.png,Train
./data_Image/Images/bus_0530-r.png,./data_Image/Mask/bus_0530-r.png,Train
./data_Image/Images/bus_0531-l.png,./data_Image/Mask/bus_0531-l.png,Train
./data_Image/Images/bus_0531-r.png,./data_Image/Mask/bus_0531-r.png,Test
./data_Image/Images/bus_0532-l.png,./data_Image/Mask/bus_0532-l.png,Train
./data_Image/Images/bus_0532-r.png,./data_Image/Mask/bus_0532-r.png,Train
./data_Image/Images/bus_0533-l.png,./data_Image/Mask/bus_0533-l.png,Train
./data_Image/Images/bus_0533-r.png,./data_Image/Mask/bus_0533-r.png,Train
./data_Image/Images/bus_0534-l.png,./data_Image/Mask/bus_0534-l.png,Test
./data_Image/Images/bus_0534-r.png,./data_Image/Mask/bus_0534-r.png,Validation
./data_Image/Images/bus_0535-l.png,./data_Image/Mask/bus_0535-l.png,Train
./data_Image/Images/bus_0535-r.png,./data_Image/Mask/bus_0535-r.png,Train
./data_Image/Images/bus_0536-l.png,./data_Image/Mask/bus_0536-l.png,Train
./data_Image/Images/bus_0536-r.png,./data_Image/Mask/bus_0536-r.png,Train
./data_Image/Images/bus_0537-l.png,./data_Image/Mask/bus_0537-l.png,Train
./data_Image/Images/bus_0537-r.png,./data_Image/Mask/bus_0537-r.png,Train
./data_Image/Images/bus_0538-l.png,./data_Image/Mask/bus_0538-l.png,Train
./data_Image/Images/bus_0538-r.png,./data_Image/Mask/bus_0538-r.png,Train
./data_Image/Images/bus_0539-l.png,./data_Image/Mask/bus_0539-l.png,Train
./data_Image/Images/bus_0539-r.png,./data_Image/Mask/bus_0539-r.png,Test
./data_Image/Images/bus_0540-l.png,./data_Image/Mask/bus_0540-l.png,Train
./data_Image/Images/bus_0540-r.png,./data_Image/Mask/bus_0540-r.png,Train
./data_Image/Images/bus_0541-l.png,./data_Image/Mask/bus_0541-l.png,Test
./data_Image/Images/bus_0541-r.png,./data_Image/Mask/bus_0541-r.png,Train
./data_Image/Images/bus_0542-l.png,./data_Image/Mask/bus_0542-l.png,Train
./data_Image/Images/bus_0542-r.png,./data_Image/Mask/bus_0542-r.png,Train
./data_Image/Images/bus_0543-l.png,./data_Image/Mask/bus_0543-l.png,Train
./data_Image/Images/bus_0543-r.png,./data_Image/Mask/bus_0543-r.png,Train
./data_Image/Images/bus_0544-l.png,./data_Image/Mask/bus_0544-l.png,Train
./data_Image/Images/bus_0544-r.png,./data_Image/Mask/bus_0544-r.png,Train
./data_Image/Images/bus_0545-l.png,./data_Image/Mask/bus_0545-l.png,Train
./data_Image/Images/bus_0545-r.png,./data_Image/Mask/bus_0545-r.png,Test
./data_Image/Images/bus_0546-l.png,./data_Image/Mask/bus_0546-l.png,Train
./data_Image/Images/bus_0546-r.png,./data_Image/Mask/bus_0546-r.png,Train
./data_Image/Images/bus_0547-l.png,./data_Image/Mask/bus_0547-l.png,Validation
./data_Image/Images/bus_0547-r.png,./data_Image/Mask/bus_0547-r.png,Train
./data_Image/Images/bus_0548-l.png,./data_Image/Mask/bus_0548-l.png,Train
./data_Image/Images/bus_0548-r.png,./data_Image/Mask/bus_0548-r.png,Train
./data_Image/Images/bus_0549-l.png,./data_Image/Mask/bus_0549-l.png,Train
./data_Image/Images/bus_0549-r.png,./data_Image/Mask/bus_0549-r.png,Train
./data_Image/Images/bus_0550-l.png,./data_Image/Mask/bus_0550-l.png,Train
./data_Image/Images/bus_0550-r.png,./data_Image/Mask/bus_0550-r.png,Train
./data_Image/Images/bus_0551-l.png,./data_Image/Mask/bus_0551-l.png,Validation
./data_Image/Images/bus_0551-r.png,./data_Image/Mask/bus_0551-r.png,Test
./data_Image/Images/bus_0552-l.png,./data_Image/Mask/bus_0552-l.png,Validation
./data_Image/Images/bus_0552-r.png,./data_Image/Mask/bus_0552-r.png,Train
./data_Image/Images/bus_0553-l.png,./data_Image/Mask/bus_0553-l.png,Validation
./data_Image/Images/bus_0553-r.png,./data_Image/Mask/bus_0553-r.png,Train
./data_Image/Images/bus_0554-l.png,./data_Image/Mask/bus_0554-l.png,Train
./data_Image/Images/bus_0554-r.png,./data_Image/Mask/bus_0554-r.png,Train
./data_Image/Images/bus_0555-l.png,./data_Image/Mask/bus_0555-l.png,Train
./data_Image/Images/bus_0555-r.png,./data_Image/Mask/bus_0555-r.png,Train
./data_Image/Images/bus_0556-l.png,./data_Image/Mask/bus_0556-l.png,Train
./data_Image/Images/bus_0556-r.png,./data_Image/Mask/bus_0556-r.png,Test
./data_Image/Images/bus_0557-l.png,./data_Image/Mask/bus_0557-l.png,Validation
./data_Image/Images/bus_0557-r.png,./data_Image/Mask/bus_0557-r.png,Train
./data_Image/Images/bus_0558-l.png,./data_Image/Mask/bus_0558-l.png,Test
./data_Image/Images/bus_0558-r.png,./data_Image/Mask/bus_0558-r.png,Train
./data_Image/Images/bus_0559-l.png,./data_Image/Mask/bus_0559-l.png,Train
./data_Image/Images/bus_0559-r.png,./data_Image/Mask/bus_0559-r.png,Train
./data_Image/Images/bus_0560-l.png,./data_Image/Mask/bus_0560-l.png,Test
./data_Image/Images/bus_0560-r.png,./data_Image/Mask/bus_0560-r.png,Train
./data_Image/Images/bus_0561-l.png,./data_Image/Mask/bus_0561-l.png,Train
./data_Image/Images/bus_0561-r.png,./data_Image/Mask/bus_0561-r.png,Train
./data_Image/Images/bus_0562-l.png,./data_Image/Mask/bus_0562-l.png,Train
./data_Image/Images/bus_0562-r.png,./data_Image/Mask/bus_0562-r.png,Train
./data_Image/Images/bus_0563-l.png,./data_Image/Mask/bus_0563-l.png,Validation
./data_Image/Images/bus_0563-r.png,./data_Image/Mask/bus_0563-r.png,Train
./data_Image/Images/bus_0564-l.png,./data_Image/Mask/bus_0564-l.png,Train
./data_Image/Images/bus_0564-r.png,./data_Image/Mask/bus_0564-r.png,Train
./data_Image/Images/bus_0565-l.png,./data_Image/Mask/bus_0565-l.png,Validation
./data_Image/Images/bus_0565-r.png,./data_Image/Mask/bus_0565-r.png,Train
./data_Image/Images/bus_0566-l.png,./data_Image/Mask/bus_0566-l.png,Train
./data_Image/Images/bus_0566-r.png,./data_Image/Mask/bus_0566-r.png,Train
./data_Image/Images/bus_0567-l.png,./data_Image/Mask/bus_0567-l.png,Train
./data_Image/Images/bus_0567-r.png,./data_Image/Mask/bus_0567-r.png,Train
./data_Image/Images/bus_0568-l.png,./data_Image/Mask/bus_0568-l.png,Train
./data_Image/Images/bus_0568-r.png,./data_Image/Mask/bus_0568-r.png,Train
./data_Image/Images/bus_0569-l.png,./data_Image/Mask/bus_0569-l.png,Test
./data_Image/Images/bus_0569-r.png,./data_Image/Mask/bus_0569-r.png,Test
./data_Image/Images/bus_0570-l.png,./data_Image/Mask/bus_0570-l.png,Train
./data_Image/Images/bus_0570-r.png,./data_Image/Mask/bus_0570-r.png,Test
./data_Image/Images/bus_0571-l.png,./data_Image/Mask/bus_0571-l.png,Test
./data_Image/Images/bus_0571-r.png,./data_Image/Mask/bus_0571-r.png,Train
./data_Image/Images/bus_0572-l.png,./data_Image/Mask/bus_0572-l.png,Validation
./data_Image/Images/bus_0572-r.png,./data_Image/Mask/bus_0572-r.png,Validation
./data_Image/Images/bus_0573-l.png,./data_Image/Mask/bus_0573-l.png,Validation
./data_Image/Images/bus_0573-r.png,./data_Image/Mask/bus_0573-r.png,Test
./data_Image/Images/bus_0574-l.png,./data_Image/Mask/bus_0574-l.png,Train
./data_Image/Images/bus_0574-r.png,./data_Image/Mask/bus_0574-r.png,Train
./data_Image/Images/bus_0575-l.png,./data_Image/Mask/bus_0575-l.png,Train
./data_Image/Images/bus_0575-r.png,./data_Image/Mask/bus_0575-r.png,Train
./data_Image/Images/bus_0576-l.png,./data_Image/Mask/bus_0576-l.png,Test
./data_Image/Images/bus_0576-r.png,./data_Image/Mask/bus_0576-r.png,Train
./data_Image/Images/bus_0577-l.png,./data_Image/Mask/bus_0577-l.png,Train
./data_Image/Images/bus_0577-r.png,./data_Image/Mask/bus_0577-r.png,Train
./data_Image/Images/bus_0578-l.png,./data_Image/Mask/bus_0578-l.png,Train
./data_Image/Images/bus_0578-r.png,./data_Image/Mask/bus_0578-r.png,Train
./data_Image/Images/bus_0579-l.png,./data_Image/Mask/bus_0579-l.png,Train
./data_Image/Images/bus_0579-r.png,./data_Image/Mask/bus_0579-r.png,Train
./data_Image/Images/bus_0580-l.png,./data_Image/Mask/bus_0580-l.png,Train
./data_Image/Images/bus_0580-r.png,./data_Image/Mask/bus_0580-r.png,Train
./data_Image/Images/bus_0581-l.png,./data_Image/Mask/bus_0581-l.png,Train
./data_Image/Images/bus_0581-r.png,./data_Image/Mask/bus_0581-r.png,Train
./data_Image/Images/bus_0582-l.png,./data_Image/Mask/bus_0582-l.png,Test
./data_Image/Images/bus_0582-r.png,./data_Image/Mask/bus_0582-r.png,Test
./data_Image/Images/bus_0583-l.png,./data_Image/Mask/bus_0583-l.png,Train
./data_Image/Images/bus_0583-r.png,./data_Image/Mask/bus_0583-r.png,Train
./data_Image/Images/bus_0584-l.png,./data_Image/Mask/bus_0584-l.png,Train
./data_Image/Images/bus_0584-r.png,./data_Image/Mask/bus_0584-r.png,Train
./data_Image/Images/bus_0585-l.png,./data_Image/Mask/bus_0585-l.png,Train
./data_Image/Images/bus_0585-r.png,./data_Image/Mask/bus_0585-r.png,Test
./data_Image/Images/bus_0586-l.png,./data_Image/Mask/bus_0586-l.png,Train
./data_Image/Images/bus_0586-r.png,./data_Image/Mask/bus_0586-r.png,Train
./data_Image/Images/bus_0587-l.png,./data_Image/Mask/bus_0587-l.png,Train
./data_Image/Images/bus_0587-r.png,./data_Image/Mask/bus_0587-r.png,Train
./data_Image/Images/bus_0588-l.png,./data_Image/Mask/bus_0588-l.png,Train
./data_Image/Images/bus_0588-r.png,./data_Image/Mask/bus_0588-r.png,Train
./data_Image/Images/bus_0589-l.png,./data_Image/Mask/bus_0589-l.png,Train
./data_Image/Images/bus_0589-r.png,./data_Image/Mask/bus_0589-r.png,Train
./data_Image/Images/bus_0590-l.png,./data_Image/Mask/bus_0590-l.png,Train
./data_Image/Images/bus_0590-r.png,./data_Image/Mask/bus_0590-r.png,Validation
./data_Image/Images/bus_0591-l.png,./data_Image/Mask/bus_0591-l.png,Train
./data_Image/Images/bus_0591-r.png,./data_Image/Mask/bus_0591-r.png,Train
./data_Image/Images/bus_0592-l.png,./data_Image/Mask/bus_0592-l.png,Validation
./data_Image/Images/bus_0592-r.png,./data_Image/Mask/bus_0592-r.png,Train
./data_Image/Images/bus_0593-l.png,./data_Image/Mask/bus_0593-l.png,Train
./data_Image/Images/bus_0593-r.png,./data_Image/Mask/bus_0593-r.png,Train
./data_Image/Images/bus_0594-l.png,./data_Image/Mask/bus_0594-l.png,Train
./data_Image/Images/bus_0594-r.png,./data_Image/Mask/bus_0594-r.png,Test
./data_Image/Images/bus_0595-l.png,./data_Image/Mask/bus_0595-l.png,Train
./data_Image/Images/bus_0595-r.png,./data_Image/Mask/bus_0595-r.png,Test
./data_Image/Images/bus_0596-l.png,./data_Image/Mask/bus_0596-l.png,Train
./data_Image/Images/bus_0596-r.png,./data_Image/Mask/bus_0596-r.png,Test
./data_Image/Images/bus_0597-l.png,./data_Image/Mask/bus_0597-l.png,Train
./data_Image/Images/bus_0597-r.png,./data_Image/Mask/bus_0597-r.png,Train
./data_Image/Images/bus_0598-l.png,./data_Image/Mask/bus_0598-l.png,Train
./data_Image/Images/bus_0598-r.png,./data_Image/Mask/bus_0598-r.png,Train
./data_Image/Images/bus_0599-l.png,./data_Image/Mask/bus_0599-l.png,Test
./data_Image/Images/bus_0599-r.png,./data_Image/Mask/bus_0599-r.png,Train
./data_Image/Images/bus_0600-l.png,./data_Image/Mask/bus_0600-l.png,Test
./data_Image/Images/bus_0600-r.png,./data_Image/Mask/bus_0600-r.png,Train
./data_Image/Images/bus_0601-l.png,./data_Image/Mask/bus_0601-l.png,Validation
./data_Image/Images/bus_0601-r.png,./data_Image/Mask/bus_0601-r.png,Train
./data_Image/Images/bus_0602-l.png,./data_Image/Mask/bus_0602-l.png,Train
./data_Image/Images/bus_0602-r.png,./data_Image/Mask/bus_0602-r.png,Train
./data_Image/Images/bus_0603-l.png,./data_Image/Mask/bus_0603-l.png,Train
./data_Image/Images/bus_0603-r.png,./data_Image/Mask/bus_0603-r.png,Test
./data_Image/Images/bus_0604-l.png,./data_Image/Mask/bus_0604-l.png,Test
./data_Image/Images/bus_0604-r.png,./data_Image/Mask/bus_0604-r.png,Test
./data_Image/Images/bus_0605-l.png,./data_Image/Mask/bus_0605-l.png,Train
./data_Image/Images/bus_0605-r.png,./data_Image/Mask/bus_0605-r.png,Train
./data_Image/Images/bus_0606-l.png,./data_Image/Mask/bus_0606-l.png,Validation
./data_Image/Images/bus_0606-r.png,./data_Image/Mask/bus_0606-r.png,Train
./data_Image/Images/bus_0607-l.png,./data_Image/Mask/bus_0607-l.png,Train
./data_Image/Images/bus_0607-r.png,./data_Image/Mask/bus_0607-r.png,Train
./data_Image/Images/bus_0608-l.png,./data_Image/Mask/bus_0608-l.png,Test
./data_Image/Images/bus_0608-r.png,./data_Image/Mask/bus_0608-r.png,Train
./data_Image/Images/bus_0609-l.png,./data_Image/Mask/bus_0609-l.png,Test
./data_Image/Images/bus_0609-r.png,./data_Image/Mask/bus_0609-r.png,Train
./data_Image/Images/bus_0610-l.png,./data_Image/Mask/bus_0610-l.png,Test
./data_Image/Images/bus_0610-r.png,./data_Image/Mask/bus_0610-r.png,Train
./data_Image/Images/bus_0611-l.png,./data_Image/Mask/bus_0611-l.png,Train
./data_Image/Images/bus_0611-r.png,./data_Image/Mask/bus_0611-r.png,Test
./data_Image/Images/bus_0612-l.png,./data_Image/Mask/bus_0612-l.png,Train
./data_Image/Images/bus_0612-r.png,./data_Image/Mask/bus_0612-r.png,Train
./data_Image/Images/bus_0613-l.png,./data_Image/Mask/bus_0613-l.png,Train
./data_Image/Images/bus_0613-r.png,./data_Image/Mask/bus_0613-r.png,Train
./data_Image/Images/bus_0614-l.png,./data_Image/Mask/bus_0614-l.png,Train
./data_Image/Images/bus_0614-r.png,./data_Image/Mask/bus_0614-r.png,Train
./data_Image/Images/bus_0615-l.png,./data_Image/Mask/bus_0615-l.png,Train
./data_Image/Images/bus_0615-r.png,./data_Image/Mask/bus_0615-r.png,Validation
./data_Image/Images/bus_0616-l.png,./data_Image/Mask/bus_0616-l.png,Train
./data_Image/Images/bus_0616-r.png,./data_Image/Mask/bus_0616-r.png,Validation
./data_Image/Images/bus_0617-l.png,./data_Image/Mask/bus_0617-l.png,Test
./data_Image/Images/bus_0617-r.png,./data_Image/Mask/bus_0617-r.png,Train
./data_Image/Images/bus_0618-l.png,./data_Image/Mask/bus_0618-l.png,Train
./data_Image/Images/bus_0618-r.png,./data_Image/Mask/bus_0618-r.png,Train
./data_Image/Images/bus_0619-l.png,./data_Image/Mask/bus_0619-l.png,Train
./data_Image/Images/bus_0619-r.png,./data_Image/Mask/bus_0619-r.png,Train
./data_Image/Images/bus_0620-l.png,./data_Image/Mask/bus_0620-l.png,Test
./data_Image/Images/bus_0620-r.png,./data_Image/Mask/bus_0620-r.png,Validation
./data_Image/Images/bus_0621-l.png,./data_Image/Mask/bus_0621-l.png,Train
./data_Image/Images/bus_0621-r.png,./data_Image/Mask/bus_0621-r.png,Train
./data_Image/Images/bus_0622-l.png,./data_Image/Mask/bus_0622-l.png,Train
./data_Image/Images/bus_0622-r.png,./data_Image/Mask/bus_0622-r.png,Validation
./data_Image/Images/bus_0623-l.png,./data_Image/Mask/bus_0623-l.png,Test
./data_Image/Images/bus_0623-r.png,./data_Image/Mask/bus_0623-r.png,Train
./data_Image/Images/bus_0624-l.png,./data_Image/Mask/bus_0624-l.png,Train
./data_Image/Images/bus_0624-r.png,./data_Image/Mask/bus_0624-r.png,Train
./data_Image/Images/bus_0625-l.png,./data_Image/Mask/bus_0625-l.png,Validation
./data_Image/Images/bus_0625-r.png,./data_Image/Mask/bus_0625-r.png,Train
./data_Image/Images/bus_0626-l.png,./data_Image/Mask/bus_0626-l.png,Train
./data_Image/Images/bus_0626-r.png,./data_Image/Mask/bus_0626-r.png,Test
./data_Image/Images/bus_0627-l.png,./data_Image/Mask/bus_0627-l.png,Validation
./data_Image/Images/bus_0627-r.png,./data_Image/Mask/bus_0627-r.png,Train
./data_Image/Images/bus_0628-l.png,./data_Image/Mask/bus_0628-l.png,Test
./data_Image/Images/bus_0628-r.png,./data_Image/Mask/bus_0628-r.png,Train
./data_Image/Images/bus_0629-l.png,./data_Image/Mask/bus_0629-l.png,Test
./data_Image/Images/bus_0629-r.png,./data_Image/Mask/bus_0629-r.png,Train
./data_Image/Images/bus_0630-l.png,./data_Image/Mask/bus_0630-l.png,Validation
./data_Image/Images/bus_0630-r.png,./data_Image/Mask/bus_0630-r.png,Train
./data_Image/Images/bus_0631-l.png,./data_Image/Mask/bus_0631-l.png,Train
./data_Image/Images/bus_0631-r.png,./data_Image/Mask/bus_0631-r.png,Validation
./data_Image/Images/bus_0632-l.png,./data_Image/Mask/bus_0632-l.png,Train
./data_Image/Images/bus_0632-r.png,./data_Image/Mask/bus_0632-r.png,Train
./data_Image/Images/bus_0633-l.png,./data_Image/Mask/bus_0633-l.png,Train
./data_Image/Images/bus_0633-r.png,./data_Image/Mask/bus_0633-r.png,Train
./data_Image/Images/bus_0634-l.png,./data_Image/Mask/bus_0634-l.png,Validation
./data_Image/Images/bus_0634-r.png,./data_Image/Mask/bus_0634-r.png,Test
./data_Image/Images/bus_0635-l.png,./data_Image/Mask/bus_0635-l.png,Train
./data_Image/Images/bus_0635-r.png,./data_Image/Mask/bus_0635-r.png,Train
./data_Image/Images/bus_0636-l.png,./data_Image/Mask/bus_0636-l.png,Test
./data_Image/Images/bus_0636-r.png,./data_Image/Mask/bus_0636-r.png,Train
./data_Image/Images/bus_0637-l.png,./data_Image/Mask/bus_0637-l.png,Train
./data_Image/Images/bus_0637-r.png,./data_Image/Mask/bus_0637-r.png,Test
./data_Image/Images/bus_0638-l.png,./data_Image/Mask/bus_0638-l.png,Train
./data_Image/Images/bus_0638-r.png,./data_Image/Mask/bus_0638-r.png,Test
./data_Image/Images/bus_0639-l.png,./data_Image/Mask/bus_0639-l.png,Validation
./data_Image/Images/bus_0639-r.png,./data_Image/Mask/bus_0639-r.png,Train
./data_Image/Images/bus_0640-l.png,./data_Image/Mask/bus_0640-l.png,Train
./data_Image/Images/bus_0640-r.png,./data_Image/Mask/bus_0640-r.png,Train
./data_Image/Images/bus_0641-l.png,./data_Image/Mask/bus_0641-l.png,Train
./data_Image/Images/bus_0641-r.png,./data_Image/Mask/bus_0641-r.png,Train
./data_Image/Images/bus_0642-l.png,./data_Image/Mask/bus_0642-l.png,Train
./data_Image/Images/bus_0642-r.png,./data_Image/Mask/bus_0642-r.png,Test
./data_Image/Images/bus_0643-l.png,./data_Image/Mask/bus_0643-l.png,Train
./data_Image/Images/bus_0643-r.png,./data_Image/Mask/bus_0643-r.png,Train
./data_Image/Images/bus_0644-l.png,./data_Image/Mask/bus_0644-l.png,Train
./data_Image/Images/bus_0644-r.png,./data_Image/Mask/bus_0644-r.png,Validation
./data_Image/Images/bus_0645-l.png,./data_Image/Mask/bus_0645-l.png,Train
./data_Image/Images/bus_0645-r.png,./data_Image/Mask/bus_0645-r.png,Test
./data_Image/Images/bus_0646-l.png,./data_Image/Mask/bus_0646-l.png,Train
./data_Image/Images/bus_0646-r.png,./data_Image/Mask/bus_0646-r.png,Train
./data_Image/Images/bus_0647-l.png,./data_Image/Mask/bus_0647-l.png,Train
./data_Image/Images/bus_0647-r.png,./data_Image/Mask/bus_0647-r.png,Train
./data_Image/Images/bus_0648-l.png,./data_Image/Mask/bus_0648-l.png,Train
./data_Image/Images/bus_0648-r.png,./data_Image/Mask/bus_0648-r.png,Train
./data_Image/Images/bus_0649-l.png,./data_Image/Mask/bus_0649-l.png,Train
./data_Image/Images/bus_0649-r.png,./data_Image/Mask/bus_0649-r.png,Validation
./data_Image/Images/bus_0650-l.png,./data_Image/Mask/bus_0650-l.png,Train
./data_Image/Images/bus_0650-r.png,./data_Image/Mask/bus_0650-r.png,Train
./data_Image/Images/bus_0651-l.png,./data_Image/Mask/bus_0651-l.png,Train
./data_Image/Images/bus_0651-r.png,./data_Image/Mask/bus_0651-r.png,Train
./data_Image/Images/bus_0652-l.png,./data_Image/Mask/bus_0652-l.png,Train
./data_Image/Images/bus_0652-r.png,./data_Image/Mask/bus_0652-r.png,Validation
./data_Image/Images/bus_0653-l.png,./data_Image/Mask/bus_0653-l.png,Train
./data_Image/Images/bus_0653-r.png,./data_Image/Mask/bus_0653-r.png,Train
./data_Image/Images/bus_0654-l.png,./data_Image/Mask/bus_0654-l.png,Train
./data_Image/Images/bus_0654-r.png,./data_Image/Mask/bus_0654-r.png,Train
./data_Image/Images/bus_0655-l.png,./data_Image/Mask/bus_0655-l.png,Train
./data_Image/Images/bus_0655-r.png,./data_Image/Mask/bus_0655-r.png,Train
./data_Image/Images/bus_0656-l.png,./data_Image/Mask/bus_0656-l.png,Test
./data_Image/Images/bus_0656-r.png,./data_Image/Mask/bus_0656-r.png,Train
./data_Image/Images/bus_0657-l.png,./data_Image/Mask/bus_0657-l.png,Train
./data_Image/Images/bus_0657-r.png,./data_Image/Mask/bus_0657-r.png,Test
./data_Image/Images/bus_0658-s.png,./data_Image/Mask/bus_0658-s.png,Train
./data_Image/Images/bus_0659-l.png,./data_Image/Mask/bus_0659-l.png,Validation
./data_Image/Images/bus_0659-r.png,./data_Image/Mask/bus_0659-r.png,Validation
./data_Image/Images/bus_0660-l.png,./data_Image/Mask/bus_0660-l.png,Train
./data_Image/Images/bus_0660-r.png,./data_Image/Mask/bus_0660-r.png,Train
./data_Image/Images/bus_0661-l.png,./data_Image/Mask/bus_0661-l.png,Train
./data_Image/Images/bus_0661-r.png,./data_Image/Mask/bus_0661-r.png,Train
./data_Image/Images/bus_0662-l.png,./data_Image/Mask/bus_0662-l.png,Train
./data_Image/Images/bus_0662-r.png,./data_Image/Mask/bus_0662-r.png,Train
./data_Image/Images/bus_0663-l.png,./data_Image/Mask/bus_0663-l.png,Train
./data_Image/Images/bus_0663-r.png,./data_Image/Mask/bus_0663-r.png,Train
./data_Image/Images/bus_0664-s.png,./data_Image/Mask/bus_0664-s.png,Validation
./data_Image/Images/bus_0665-l.png,./data_Image/Mask/bus_0665-l.png,Test
./data_Image/Images/bus_0665-r.png,./data_Image/Mask/bus_0665-r.png,Train
./data_Image/Images/bus_0666-l.png,./data_Image/Mask/bus_0666-l.png,Validation
./data_Image/Images/bus_0666-r.png,./data_Image/Mask/bus_0666-r.png,Train
./data_Image/Images/bus_0667-l.png,./data_Image/Mask/bus_0667-l.png,Train
./data_Image/Images/bus_0667-r.png,./data_Image/Mask/bus_0667-r.png,Train
./data_Image/Images/bus_0668-l.png,./data_Image/Mask/bus_0668-l.png,Train
./data_Image/Images/bus_0668-r.png,./data_Image/Mask/bus_0668-r.png,Validation
./data_Image/Images/bus_0669-l.png,./data_Image/Mask/bus_0669-l.png,Train
./data_Image/Images/bus_0669-r.png,./data_Image/Mask/bus_0669-r.png,Test
./data_Image/Images/bus_0670-l.png,./data_Image/Mask/bus_0670-l.png,Test
./data_Image/Images/bus_0670-r.png,./data_Image/Mask/bus_0670-r.png,Train
./data_Image/Images/bus_0671-l.png,./data_Image/Mask/bus_0671-l.png,Train
./data_Image/Images/bus_0671-r.png,./data_Image/Mask/bus_0671-r.png,Train
./data_Image/Images/bus_0672-l.png,./data_Image/Mask/bus_0672-l.png,Validation
./data_Image/Images/bus_0672-r.png,./data_Image/Mask/bus_0672-r.png,Train
./data_Image/Images/bus_0673-l.png,./data_Image/Mask/bus_0673-l.png,Validation
./data_Image/Images/bus_0673-r.png,./data_Image/Mask/bus_0673-r.png,Test
./data_Image/Images/bus_0674-l.png,./data_Image/Mask/bus_0674-l.png,Validation
./data_Image/Images/bus_0674-r.png,./data_Image/Mask/bus_0674-r.png,Train
./data_Image/Images/bus_0675-s.png,./data_Image/Mask/bus_0675-s.png,Train
./data_Image/Images/bus_0676-s.png,./data_Image/Mask/bus_0676-s.png,Train
./data_Image/Images/bus_0677-s.png,./data_Image/Mask/bus_0677-s.png,Test
./data_Image/Images/bus_0678-s.png,./data_Image/Mask/bus_0678-s.png,Validation
./data_Image/Images/bus_0679-s.png,./data_Image/Mask/bus_0679-s.png,Train
./data_Image/Images/bus_0680-s.png,./data_Image/Mask/bus_0680-s.png,Train
./data_Image/Images/bus_0681-s.png,./data_Image/Mask/bus_0681-s.png,Train
./data_Image/Images/bus_0682-s.png,./data_Image/Mask/bus_0682-s.png,Train
./data_Image/Images/bus_0683-s.png,./data_Image/Mask/bus_0683-s.png,Train
./data_Image/Images/bus_0684-s.png,./data_Image/Mask/bus_0684-s.png,Train
./data_Image/Images/bus_0685-l.png,./data_Image/Mask/bus_0685-l.png,Train
./data_Image/Images/bus_0685-r.png,./data_Image/Mask/bus_0685-r.png,Train
./data_Image/Images/bus_0686-s.png,./data_Image/Mask/bus_0686-s.png,Test
./data_Image/Images/bus_0687-s.png,./data_Image/Mask/bus_0687-s.png,Train
./data_Image/Images/bus_0688-s.png,./data_Image/Mask/bus_0688-s.png,Validation
./data_Image/Images/bus_0689-s.png,./data_Image/Mask/bus_0689-s.png,Test
./data_Image/Images/bus_0690-s.png,./data_Image/Mask/bus_0690-s.png,Train
./data_Image/Images/bus_0691-s.png,./data_Image/Mask/bus_0691-s.png,Train
./data_Image/Images/bus_0692-s.png,./data_Image/Mask/bus_0692-s.png,Train
./data_Image/Images/bus_0693-s.png,./data_Image/Mask/bus_0693-s.png,Test
./data_Image/Images/bus_0694-s.png,./data_Image/Mask/bus_0694-s.png,Train
./data_Image/Images/bus_0695-l.png,./data_Image/Mask/bus_0695-l.png,Train
./data_Image/Images/bus_0695-r.png,./data_Image/Mask/bus_0695-r.png,Train
./data_Image/Images/bus_0696-s.png,./data_Image/Mask/bus_0696-s.png,Test
./data_Image/Images/bus_0697-l.png,./data_Image/Mask/bus_0697-l.png,Train
./data_Image/Images/bus_0697-r.png,./data_Image/Mask/bus_0697-r.png,Test
./data_Image/Images/bus_0698-s.png,./data_Image/Mask/bus_0698-s.png,Validation
./data_Image/Images/bus_0699-s.png,./data_Image/Mask/bus_0699-s.png,Train
./data_Image/Images/bus_0700-s.png,./data_Image/Mask/bus_0700-s.png,Validation
./data_Image/Images/bus_0701-s.png,./data_Image/Mask/bus_0701-s.png,Train
./data_Image/Images/bus_0702-s.png,./data_Image/Mask/bus_0702-s.png,Test
./data_Image/Images/bus_0703-s.png,./data_Image/Mask/bus_0703-s.png,Validation
./data_Image/Images/bus_0704-s.png,./data_Image/Mask/bus_0704-s.png,Validation
./data_Image/Images/bus_0705-s.png,./data_Image/Mask/bus_0705-s.png,Train
./data_Image/Images/bus_0706-s.png,./data_Image/Mask/bus_0706-s.png,Train
